DESI_RA,DESI_DEC,DESI_GLON,DESI_GLAT,DESI_BRICKNAME,DESI_BRICKID,DESI_BRICKQ,PGC_ID,1PGC,T17,Vcmb,DM,eDM,DMsnIa,eDMsn1,DMtf,eDMtf,DMfp,eDMfp,DMsbf,eDMsbf,DMsnII,eDMsn2,DMtrgb,eDMt,DMcep,eDMcep,DMmas,eDMmas,RA,DE,glon,glat,sgl,sgb,SGX,SGY,SGZ,separation_arcsec,diff_glon,diff_glat,match_score
255.74257425742573,-65.25,325.53099113151904,-14.138325795958137,2557m652,30830,2,4077507.0,4077507.0,0.0,14917.0,36.739,0.59,,,,,36.739,0.59,,,,,,,,,,,255.7279,-65.2455,325.5312,-14.1306,195.0331,6.3125,-141.57,-38.02,16.22,27.41661234788935,0.0002088684809677943,0.0077257959581373825,0.4648782035705944
214.16158536585365,24.5,29.900452112062702,70.66815055688893,2141p245,468228,0,50995.0,50995.0,0.0,11794.0,35.913,0.41,,,35.913,0.41,,,,,,,,,,,,,214.1537,24.5025,29.903,70.6758,96.2758,24.6841,-11.61,105.57,48.81,27.3540827866417,0.0025478879372968777,0.007649443111063192,0.46609871082572174
216.2,51.5,93.42936834029946,59.9454456690466,2162p515,589930,0,2395198.0,2395198.0,42972.0,20315.0,37.549,0.48,,,,,37.549,0.48,,,,,,,,,,,216.1908,51.5049,93.4442,59.9461,66.3086,26.142,72.15,164.42,88.12,27.133241976210634,0.01483165970053335,0.0006543309534023933,0.4677066902574463
167.10709318497914,3.5,252.28255183161664,55.88735702189486,1671p035,351193,1,33749.0,33749.0,0.0,7614.0,34.463,0.5,,,34.463,0.5,,,,,,,,,,,,,167.0997,3.4979,252.2757,55.8808,105.0444,-24.4895,-17.88,66.53,-31.38,27.620610390258477,0.006851831616643267,0.006557021894856518,0.4737523600158077
33.31491712707182,41.25,139.07069331349626,-19.043447996806307,0333p412,548580,2,8503.0,8503.0,0.0,5562.0,34.463,0.45,,,34.463,0.45,,,,,,,,,,,,,33.3186,41.2428,139.076,-19.0493,341.2186,-3.6636,52.33,-17.8,-3.54,27.77087248005955,0.005306686503729452,0.005852003193691502,0.4740065643650801
156.57534246575344,45.0,171.49435764496016,56.069619637163264,1565p450,564768,0,2256904.0,2256904.0,0.0,27744.0,38.229,0.55,,,,,38.229,0.55,,,,,,,,,,,156.5838,45.0048,171.4827,56.0738,61.7271,-12.6953,125.49,233.32,-59.68,27.605673792022717,0.011657644960166635,0.00418036283673473,0.47593257099728
249.83679525222553,20.75,38.969988102859844,37.959775789242464,2498p207,448399,3,3571562.0,1632854.0,48130.0,18284.0,37.579,0.45,,,,,37.579,0.45,,,,,,,,,,,249.8313,20.7442,38.9609,37.9628,102.3736,57.4487,-20.79,94.76,151.98,27.89670583248281,0.00908810285984174,0.00302421075753756,0.47705741082542613
211.0212765957447,12.0,354.8673705202724,67.21637229769715,2110p120,399882,0,50126.0,214205.0,0.0,7493.0,35.473,0.4,,,35.473,0.4,,,,,,,,,,,,,211.0149,12.0047,354.8647,67.2241,109.0307,19.6155,-22.88,66.35,25.01,28.1152006965952,0.002670520272374688,0.0077277023028585745,0.47898490085181994
348.1333333333333,20.5,93.6830834583518,-36.691706392484086,3481p205,447419,1,3977434.0,3977434.0,0.0,9332.0,35.953,0.4,,,35.953,0.4,,,,,,,,,,,,,348.1361,20.4926,93.6815,-36.6994,311.5159,28.9908,53.72,-60.69,44.91,28.22638484255819,0.0015834583518028467,0.007693607515911083,0.47971681324368376
229.26183844011143,5.25,7.261736830810044,49.029069652314256,2292p052,361500,2,54549.0,54549.0,3478.0,15472.0,35.969,0.43,,,,,35.969,0.43,,,,,,,,,,,229.2666,5.2562,7.2735,49.029,121.2756,35.5656,-64.57,106.31,88.93,28.099009591532816,0.011763169189956457,6.965231425226648e-05,0.4801496480297557
225.66964285714286,21.25,29.01052008951713,59.58892922449282,2256p212,451000,2,3838970.0,53682.0,250.0,18750.0,36.989,0.58,,,,,36.989,0.58,,,,,,,,,,,225.6659,21.2431,28.9953,59.5902,101.221,34.9171,-30.32,152.81,108.75,27.834149406594925,0.015220089517129054,0.001270775507180133,0.4803933551342246
175.56338028169014,10.0,256.0543318438314,66.35028204992523,1755p100,388422,0,3474227.0,139660.0,29601.0,23250.0,37.079,0.54,,,,,37.079,0.54,,,,,,,,,,,175.5674,9.9934,256.0727,66.3479,101.4747,-14.4132,-44.0,216.77,-56.85,27.70625724552403,0.018368156168605765,0.0023820499252309446,0.48252116018590385
234.0,46.75,75.423540981255,52.31355937582724,2340p467,572025,3,55558.0,55558.0,32080.0,11239.0,35.519,0.45,,,,,35.519,0.45,,,,,,,,,,,233.9887,46.7484,75.4246,52.3215,68.4324,38.5543,32.03,81.04,69.45,28.46257885852165,0.001059018744996365,0.00794062417276109,0.4833759572264516
1.4864864864864864,22.5,109.34104380975161,-39.16819018718132,0014p225,456861,1,431.0,426.0,0.0,6267.0,34.603,0.39,,,34.603,0.39,,,,,,,,,,,,,1.4836,22.4926,109.3355,-39.1748,315.6908,17.014,42.68,-41.66,18.25,28.317157015078422,0.0055438097516145035,0.0066098128186808935,0.4841062394882691
217.90384615384616,44.0,79.44814609089552,63.73604727224162,2179p440,560823,1,2234285.0,2234285.0,7555.0,28844.0,38.279,0.45,,,,,38.279,0.45,,,,,,,,,,,217.912,44.0053,79.4512,63.7283,74.5394,28.1296,66.31,239.76,132.99,28.458149238651576,0.0030539091044801125,0.007747272241623193,0.4851036686569629
114.38247011952191,-69.75,281.5570992543949,-21.48549237033296,1143m697,20623,3,21426.0,21426.0,0.0,10880.0,35.169,0.78,,,,,35.169,0.78,,,,,,,,,,,114.4029,-69.7536,281.5634,-21.48,201.9423,-35.5503,-81.43,-32.81,-62.74,28.56330943608211,0.006300745605074098,0.00549237033295924,0.48784827320606855
207.35433070866142,28.25,41.282155635938715,77.12391682391782,2073p282,487583,3,3814267.0,49049.0,53.0,22884.0,37.969,0.54,,,,,37.969,0.54,,,,,,,,,,,207.3473,28.2546,41.3035,77.1301,91.4276,19.1147,-5.3,212.78,73.76,27.772579909428163,0.021344364061285148,0.006183176082174668,0.49040387196726254
188.9245810055866,-6.5,295.8998018395852,56.15669261161291,1889m065,293739,1,1032139.0,1032139.0,0.0,15247.0,36.019,0.91,,,,,36.019,0.91,,,,,,,,,,,188.9166,-6.4999,295.8857,56.156,121.4314,-6.3906,-78.1,127.79,-16.77,28.54920180504844,0.01410183958523703,0.0006926116129122306,0.49061448128228996
185.875,2.0,286.8401219899845,63.995427042755175,1858p020,342631,1,91195.0,91195.0,0.0,2158.0,33.673,0.55,,,33.673,0.55,,,,,,,,,,,,,185.875,2.008,286.8356,64.0032,112.3582,-7.0303,-8.13,19.78,-2.64,28.799999999999862,0.0045219899844823885,0.007772957244831957,0.49229494722931205
351.34863701578195,14.75,93.82264638598356,-43.20561267975458,3513p147,415850,2,95577.0,71343.0,0.0,12823.0,36.299,0.5,,,,,36.299,0.5,,,,,,,,,,,351.3526,14.757,93.8317,-43.2011,305.6894,25.0699,64.59,-89.92,51.79,28.72942636527672,0.00905361401643745,0.00451267975458336,0.4923900665256328
297.6150627615063,-6.0,34.27047963114391,-15.848706328904504,2976m060,297037,1,205169.0,204981.0,0.0,7956.0,35.969,0.67,,,,,35.969,0.67,,,,,,,,,,,297.6183,-6.0074,34.2651,-15.8549,239.7952,64.3078,-17.25,-29.63,71.26,29.05203766524577,0.005379631143910046,0.006193671095497066,0.4957739299935033
192.89763779527559,-28.25,302.9727732925794,34.62173547877205,1928m282,174734,2,43562.0,43900.0,0.0,15785.0,35.429,0.83,,,,,35.429,0.83,,,,,,,,,,,192.8907,-28.2447,302.9653,34.627,143.6133,-8.1004,-127.78,94.16,-22.59,29.122542674460323,0.007473292579391,0.00526452122795007,0.49811352504834644
171.8441971383148,-29.25,281.72150736804696,30.136242218642277,1718m292,169602,2,35241.0,35241.0,0.0,7503.0,35.123,0.39,,,35.123,0.39,,,,,,,,,,,,,171.8475,-29.2576,281.7278,30.1303,141.7349,-26.466,-52.44,41.36,-33.25,29.260664421313603,0.006292631953044747,0.005942218642278618,0.4999125909505501
124.23776223776224,-7.25,229.6356603988415,15.324379409981594,1242m072,289189,3,1021956.0,3081448.0,0.0,13880.0,36.569,0.59,,,,,36.569,0.59,,,,,,,,,,,124.2348,-7.2576,229.6409,15.3181,95.9184,-68.2452,-5.25,50.63,-127.56,29.333916234114493,0.00523960115847899,0.006279409981594597,0.5004176150419818
